Date,Ticker,Open,Close,High,Low,1msma,2msma,3msma,Upper_shadow,Lower_shadow
2019-06-30,ABBV,63.72495827197408,63.6831111907959,64.43048338547317,62.954989767338496,63.6831111907959,64.81611416556618,65.61657751999893,0.7055251134990854,0.7281214234574023
2019-07-31,ABBV,59.183974729648135,58.92232235995206,59.604853083506015,58.380088966260814,58.92232235995206,61.30271677537398,62.85151689702814,0.42087835385787997,0.542233393691248
2019-08-31,ABBV,55.853623598887026,55.66398932717063,56.40553189610905,55.131392051017194,55.66398932717063,57.29315584356135,59.4231409593062,0.5519082972220275,0.5325972761534388
2019-09-30,ABBV,59.765960095326456,59.99707374572754,60.45123087878111,59.27909089556084,59.99707374572754,57.83053153644909,58.19446181095008,0.4541571330535703,0.48686919976561427
2019-10-31,ABBV,64.7993814664108,64.89950047368589,65.45750917767103,64.28451411728611,64.89950047368589,62.44828710970671,60.18685451552802,0.5580087039851378,0.5148673491246853
2019-11-30,ABBV,73.86726689187205,74.13666610717773,74.67891058865729,73.13321166181714,74.13666610717773,69.5180832904318,66.34441344219705,0.5422444814795568,0.7340552300549064
2019-12-31,ABBV,76.22665877634334,76.07764289492653,76.73774618282393,75.60760759540922,76.07764289492653,75.10715450105212,71.70460315859673,0.5110874064805841,0.47003529951730627
2020-01-31,ABBV,75.87444118411146,75.5916257585798,76.33395787954225,75.07268054638165,75.5916257585798,75.83463432675316,75.26864492022803,0.45951669543079277,0.5189452121981475
2020-02-29,ABBV,79.1724854502352,79.53163146972656,80.53687051626217,78.30382219838742,79.53163146972656,77.56162861415318,77.0669667077443,1.005239046535607,0.8686632518477779
2020-03-31,ABBV,68.44176807308939,68.51166551763362,70.52241590677244,66.13792446800197,68.51166551763362,74.02164849368009,74.54497424864667,2.0107503891388205,2.3038436050874225
2020-04-30,ABBV,70.81289153680873,70.8042726062593,71.93594847336183,69.63753509210387,70.8042726062593,69.65796906194646,72.94918986453983,1.1230569365530982,1.1667375141554288
2020-05-31,ABBV,78.61898800120052,78.65135459899902,79.8254150634821,77.31723605834061,78.65135459899902,74.72781360262917,72.65576424096398,1.1740604644830768,1.3017519428599087
2020-06-30,ABBV,84.0346685296113,84.12777709960938,85.19994115929269,83.01047040759994,84.12777709960938,81.3895658493042,77.86113476828923,1.0721640596833169,1.0241981220113558
2020-07-31,ABBV,87.90800076328308,87.73774303089489,88.66380895694336,86.90886486219348,87.73774303089489,85.93276006525213,83.50562490983442,0.7558081936602719,0.828878168701408
2020-08-31,ABBV,84.87597081073552,84.82510811941964,85.53675723099097,84.19637858915497,84.82510811941964,86.28142557515727,85.56354274997464,0.6607864202554481,0.628729530264664
2020-09-30,ABBV,80.76080328439647,80.38766842796689,81.4181696601735,79.67730247578677,80.38766842796689,82.60638827369326,84.31683985942713,0.6573663757770305,0.710365952180112
2020-10-31,ABBV,77.28644559039483,77.14050015536222,78.04315106852457,76.53650084911153,77.14050015536222,78.76408429166455,80.78442556758291,0.7567054781297315,0.6039993062506852
2020-11-30,ABBV,89.12564916967851,89.28031425476074,90.25971226104352,88.2736223484213,89.28031425476074,83.21040720506147,82.26949427936329,0.9793980062827785,0.852026821257212
2020-12-31,ABBV,95.5846386572784,95.5991113836115,96.4783076715375,94.63679379729346,95.5991113836115,92.43971281918613,87.33997526457814,0.8791962879259927,0.9478448599849401
2021-01-31,ABBV,99.36525786171066,99.33942252711246,100.41086125814077,98.16214832490196,99.33942252711246,97.46926695536197,94.73961605516156,1.04560339643011,1.1772742022104978
2021-02-28,ABBV,97.52536324032312,97.52342505204051,98.56594324341953,96.38837872156341,97.52342505204051,98.43142378957648,97.48731965425482,1.0405800030964087,1.1350463304770955
2021-03-31,ABBV,97.79345133428573,98.08839184304942,98.84675378295493,97.09631885879587,98.08839184304942,97.80590844754497,98.31707980740079,0.7583619399055124,0.697132475489866
2021-04-30,ABBV,100.74938539430758,100.82923707507905,101.49556333700596,99.9323746728229,100.82923707507905,99.45881445906423,98.813684656723,0.6663262619269119,0.817010721484678
2021-05-31,ABBV,107.60656059433504,107.5641716003418,108.53260062982619,106.66002421855892,107.5641716003418,104.19670433771043,102.16060017282342,0.9260400354911553,0.9041473817828773
2021-06-30,ABBV,105.94923528219401,105.99666352705522,106.72672251002454,105.25940468924756,105.99666352705522,106.7804175636985,104.79669073415869,0.7300589829693251,0.6898305929464499
2021-07-31,ABBV,109.51844684508494,109.71450733003162,110.30240195261212,108.79863485750995,109.71450733003162,107.85558542854342,107.75844748580954,0.5878946225804924,0.7198119875749853
2021-08-31,ABBV,110.56960163881794,110.64196638627486,111.39215318556812,109.84382129206197,110.64196638627486,110.17823685815324,108.78437908112056,0.7501867992932603,0.7257803467559683
2021-09-30,ABBV,102.45056400823047,101.95981888543992,103.467942085886,100.9464774998167,101.95981888543992,106.3008926358574,107.43876420058213,1.017378077655522,1.013341385623221
2021-10-31,ABBV,103.56249739413042,103.71976180303665,104.37950820971695,102.80137981787279,103.71976180303665,102.83979034423828,105.44051569158381,0.6597464066802985,0.7611175762576323
2021-11-30,ABBV,111.32602059109162,111.27789415631976,112.1368963884132,110.51514584756684,111.27789415631976,107.4988279796782,105.6524916149321,0.8108757973215859,0.7627483087529185
2021-12-31,ABBV,121.15063157258997,121.8995132446289,122.71123526115798,120.63967633829121,121.8995132446289,116.58870370047433,112.29905640132843,0.8117220165290746,0.5109552342987627
2022-01-31,ABBV,129.4445764748281,129.6977210998535,130.76801849853766,128.301320788391,129.6977210998535,125.79861717224122,120.95837616693406,1.070297398684147,1.1432556864371008
2022-02-28,ABBV,137.34254466479638,138.33882944207443,139.24132130413818,136.4517162529139,138.33882944207443,134.01827527096398,129.97868792885228,0.902491862063755,0.8908284118824668
2022-03-31,ABBV,149.11267643071963,149.68564904254416,150.650235387158,148.1229613696411,149.68564904254416,144.0122392423093,139.24073319482406,0.9645863446138492,0.9897150610785275
2022-04-30,ABBV,156.23280286590307,155.99897003173828,158.35177310339654,153.50238917500158,155.99897003173828,152.84230953714123,148.00781617211896,2.118970237493471,2.496580856736699
2022-05-31,ABBV,146.76860715697515,147.08411952427454,148.6450260373354,144.97916250652963,147.08411952427454,151.54154477800643,150.92291286618567,1.5609065130608712,1.7894446504455175
2022-06-30,ABBV,141.82311859698524,142.10994756789435,143.63754695419462,140.37555711311794,142.10994756789435,144.59703354608445,148.39767904130238,1.5275993863002668,1.4475614838673039
2022-07-31,ABBV,147.26793671091883,147.30637893676757,148.76115753784757,145.6701254863345,147.30637893676757,144.70816325233096,145.50014867631216,1.454778601079994,1.5978112245843192
2022-08-31,ABBV,137.39432569318126,136.98929496433425,138.47171405013515,136.06113047837246,136.98929496433425,142.14783695055092,142.13520715633206,1.0773883569538896,0.928164485961787
2022-09-30,ABBV,138.13180916548157,137.99125598725817,139.72225757496693,136.35317654124307,137.99125598725817,137.49027547579624,140.76230996278667,1.5904484094853615,1.638079446015098
2022-10-31,ABBV,141.36512278656215,142.45076497395834,143.60646147042183,140.17957144059815,142.45076497395834,140.22101048060827,139.14377197518357,1.1556964964634915,1.1855513459640008
2022-11-30,ABBV,150.85736274067435,151.0767059326172,152.5432430657421,149.32809215092183,151.0767059326172,146.76373545328778,143.83957563127788,1.4665371331249162,1.5292705897525138
2022-12-31,ABBV,161.63821366846156,161.60613941010973,162.84248074803438,160.29573696278808,161.60613941010973,156.3414226713635,151.71120343889507,1.2042670795728156,1.3104024473216498
2018-01-31,ABT,55.17464975074094,55.22473380679176,55.628846062262234,54.76698341678246,55.22473380679176,,,0.4041122554704728,0.4076663339584812
2018-02-28,ABT,54.61071465827306,54.539920606111224,55.21100848522778,54.003148318779076,54.539920606111224,54.88232720645149,,0.6002938269547187,0.5367722873321483
2018-03-31,ABT,56.654547002904735,56.592250279017854,57.14327004877672,56.085101838866,56.592250279017854,55.56608544256454,55.45230156397361,0.48872304587198556,0.5071484401518518
2018-04-30,ABT,54.58303992049493,54.469186328706286,55.013134593819714,53.861220603212324,54.469186328706286,55.53071830386207,55.20045240461179,0.43009467332478124,0.6079657254939619
2018-05-31,ABT,55.908754231011535,56.12461610273881,56.45072432196412,55.536359648420515,56.12461610273881,55.29690121572255,55.72868423682098,0.3261082192253042,0.37239458259102065
2018-06-30,ABT,57.70883114804008,57.67356545584543,58.043414207890635,57.31738138973571,57.67356545584543,56.89909077929212,56.089122629096835,0.3345830598505515,0.3561840661097193
2018-07-31,ABT,58.65361241421323,58.7985725402832,59.15826005364723,58.35286251854708,58.7985725402832,58.23606899806431,57.53225136628915,0.3596875133640296,0.30074989566615073
2018-08-31,ABT,60.55986731298198,60.60838284699813,60.92737401285321,60.27968846281128,60.60838284699813,59.703477693640664,59.02684028104226,0.31899116585507414,0.28017885017069943
2018-09-30,ABT,63.78482639708407,63.989402168675475,64.26641063283809,63.51565022979447,63.989402168675475,62.298892507836804,61.132119185318935,0.2770084641626127,0.2691761672896007
2018-10-31,ABT,65.12368896733527,64.8987395245096,65.67447110407942,64.20935780598684,64.8987395245096,64.44407084659254,63.16550818006107,0.5507821367441466,0.6893817185227533
2018-11-30,ABT,65.97815993333307,66.11866088140579,66.75847405355672,65.30055247139717,66.11866088140579,65.5087002029577,65.00226752486363,0.6398131721509372,0.6776074619359065
2018-12-31,ABT,65.90713672874263,65.8117995011179,66.74895083533626,64.8785827493662,65.8117995011179,65.96523019126184,65.60973330234442,0.8418141065936311,0.9332167517517007
2019-01-31,ABT,65.18974384283834,65.38963735671271,66.02998575136358,64.55972984526863,65.38963735671271,65.6007184289153,65.7733659130788,0.6403483946508715,0.630013997569705
2019-02-28,ABT,69.82913627303421,70.10610439902858,70.40430224255272,69.4662628184982,70.10610439902858,67.74787087787064,67.1025137522864,0.2981978435241359,0.3628734545360146
2019-03-31,ABT,73.77590680108294,73.80002920968192,74.25832788646579,73.16082143198285,73.80002920968192,71.95306680435525,69.7652569884744,0.45829867678386904,0.6150853691000862
2019-04-30,ABT,73.15032023459602,73.05036998930431,73.69937271950198,72.33712778299885,73.05036998930431,73.42519959949311,72.3188345326716,0.5490524849059568,0.7132422063054662
2019-05-31,ABT,72.15131158064932,72.20739607377486,72.75711104069627,71.58061879977805,72.20739607377486,72.62888303153957,73.01926509092037,0.5497149669214139,0.5706927808712692
2019-06-30,ABT,77.10829090018737,77.28018379211426,77.71627432276975,76.6472420874494,77.28018379211426,74.74378993294455,74.1793166183978,0.4360905306554912,0.46104881273797105
2019-07-31,ABT,81.53256860925305,81.49721145629883,81.9451648261386,80.84864416434725,81.49721145629883,79.38869762420654,76.99493044072932,0.4125962168855466,0.6485672919515793
2019-08-31,ABT,80.28857099764215,80.07327756014737,80.84507130179838,79.3599251427735,80.07327756014737,80.78524450822309,79.61689093618682,0.5565003041562306,0.7133524173738692
2019-09-30,ABT,79.36444160222773,79.20939445495605,79.90379464190036,78.53248328423396,79.20939445495605,79.6413360075517,80.25996115713409,0.5393530396726334,0.676911170722093
2019-10-31,ABT,77.18154776426282,77.15847280751105,78.02695458175816,76.46771905711792,77.15847280751105,78.18393363123354,78.81371494087149,0.8454068174953449,0.690753750393128
2019-11-30,ABT,79.77136684895302,79.74478912353516,80.18806412541835,79.11499784968768,79.74478912353516,78.4516309655231,78.70421879533409,0.41669727646532806,0.6297912738474736
2019-12-31,ABT,81.69276409247388,81.71220107305618,82.17956578860654,81.16483076072923,81.71220107305618,80.72849509829567,79.53848766803412,0.4673647155503602,0.5279333317446486
2020-01-31,ABT,83.51587774006154,83.65475027901786,84.2177135909246,82.97245628935737,83.65475027901786,82.683475676037,81.70391349186974,0.5629633119067421,0.543421450704173
2020-02-29,ABT,82.89214638990182,82.49329576994243,83.49468650456335,81.87971860337319,82.49329576994243,83.07402302448014,82.62008237400549,0.6025401146615224,0.6135771665692431
2020-03-31,ABT,72.57092698121856,72.92708587646484,75.333552159176,70.21558807301477,72.92708587646484,77.71019082320363,79.69171064180837,2.4064662827111505,2.355338908203791
2020-04-30,ABT,84.9876801769252,85.3588122413272,86.57335483170505,83.49026290661203,85.3588122413272,79.14294905889602,80.2597312959115,1.214542590377846,1.4974172703131643
2020-05-31,ABT,87.79003755429817,87.72542419433594,88.92436947642375,86.29434760743464,87.72542419433594,86.54211821783156,82.00377410404266,1.1343319221255825,1.4310765869012982
2020-06-30,ABT,86.57421305202121,86.40365080399947,87.65459051625372,85.1992671244007,86.40365080399947,87.0645374991677,86.49596241322087,1.0803774642325124,1.204383679598763
2020-07-31,ABT,92.6809058283927,92.94127342917703,93.79986129799526,91.81539936831875,92.94127342917703,89.67246211658824,89.02344947583748,0.8585878688182333,0.865506460073945
2020-08-31,ABT,98.50409914099208,98.44552684965588,99.42021253993914,97.49966910230803,98.44552684965588,95.69340013941644,92.59681702761078,0.9161133989470613,0.9458577473478442
2020-09-30,ABT,101.34441628523234,101.16732715425037,102.39048869789,100.02287197945122,101.16732715425037,99.80642700195312,97.51804247769444,1.046072412657665,1.1444551747991483
2020-10-31,ABT,104.07851349402503,103.88873395052823,105.1528197427902,102.99778754953613,103.88873395052823,102.5280305523893,101.1671959848115,1.0743062487651684,0.8909464009921066
2020-11-30,ABT,106.71810171156287,106.60915107727051,107.90209029160269,105.41311050365402,106.60915107727051,105.24894251389937,103.88840406068304,1.1839885800398235,1.1960405736164859
2020-12-31,ABT,103.94745491610776,103.93036200783469,104.73412173879811,103.08978970176601,103.93036200783469,105.26975654255259,104.80941567854448,0.7866668226903499,0.8405723060686796
2021-01-31,ABT,108.42552212063458,109.09868019505551,110.17678919045791,107.39625094052123,109.09868019505551,106.5145211014451,106.54606442672024,1.0781089954024026,1.029271180113355
2021-02-28,ABT,119.77209832130859,119.60854861610814,120.75186049121861,118.5019205806675,119.60854861610814,114.35361440558182,110.8791969396661,0.9797621699100176,1.106628035440636
2021-03-31,ABT,115.21331404580623,115.10640816066577,116.44357240524724,114.0099925140858,115.10640816066577,117.35747838838694,114.60454565727646,1.2302583594410095,1.0964156465799704
2021-04-30,ABT,117.87442961130364,118.00926063174293,118.90131361731554,117.07527347106922,118.00926063174293,116.55783439620434,117.57473913617228,0.8920529855726045,0.7991561402344161
2021-05-31,ABT,114.56513179378462,114.28773994445801,115.26322511149529,113.67223239674358,114.28773994445801,116.14850028810046,115.80113624562223,0.6980933177106721,0.6155075477144294
2021-06-30,ABT,107.42750004401455,107.65317570079456,108.69499437343521,106.70454223086658,107.65317570079456,110.97045782262629,113.31672542566518,1.0418186726406446,0.7229578131479713
2021-07-31,ABT,115.54374115610943,115.90049670991444,116.42944049982773,114.89223254328469,115.90049670991444,111.7768362053545,112.613804118389,0.5289437899132992,0.6515086128247418
